id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime3059DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime6089DaysPastDueNotWorse,NumberOfDependents
57877,0,0.28919842100000004,64,2,0.162359122,11800.0,12,0,1,0,0.0
57878,0,0.027617586,52,0,0.030012005,4164.0,6,0,0,0,0.0
57879,0,0.073661756,58,0,902.0,8333.0,5,0,1,0,0.0
57880,0,0.556577369,38,0,0.014255911000000001,2875.0,2,1,0,0,0.0
57881,0,0.019794273,63,0,1690.0,10250.0,15,0,1,0,1.0
57882,0,0.229297234,40,0,2.295587011,1200.0,10,0,1,0,2.0
57883,0,0.544702649,56,0,0.86810446,6815.0,11,0,1,0,2.0
57884,0,0.15826991,45,0,3091.0,2500.0,9,0,2,0,0.0
57885,0,0.001099945,52,0,0.0,2083.0,2,0,0,0,0.0
57886,0,0.065413487,65,0,0.470859097,7600.0,13,0,2,0,0.0
57888,0,0.253223916,29,0,0.121847181,5391.0,7,0,0,0,1.0
57889,0,0.135025045,79,1,543.0,6916.0,9,0,0,0,0.0
57891,0,0.0,53,2,1003.0,6500.0,12,0,1,0,4.0
57892,0,0.0,29,0,0.21346845399999997,3058.0,6,0,0,0,0.0
57894,0,0.064771661,60,0,0.259104228,7166.0,19,0,1,0,0.0
57895,0,0.9999998999999999,40,0,2527.0,5726.0,5,0,1,0,0.0
57896,0,0.115157435,28,0,0.10782274800000001,6250.0,5,0,0,0,0.0
57898,0,0.057857485,58,0,578.0,3333.0,5,0,1,0,0.0
57899,0,0.009337383000000001,62,0,6524.0,6600.0,10,0,3,0,0.0
579,0,0.697812691,31,0,0.236980252,12000.0,10,0,0,0,1.0
57900,0,0.05536308,67,0,0.46390107700000005,5013.0,11,0,2,0,0.0
57901,0,0.9999998999999999,49,2,0.0,1560.0,1,1,0,2,0.0
57902,0,0.027426301,75,0,61.0,0.0,3,0,0,0,0.0
57903,0,0.0,65,0,0.13261282300000002,6846.0,5,0,1,0,1.0
57904,0,0.120188926,40,0,0.008052231,4594.0,2,0,0,0,3.0
57905,0,0.00884164,37,1,0.44228407700000005,4885.0,8,0,2,0,0.0
57906,0,0.175835734,79,1,0.800369117,3250.0,8,0,1,0,0.0
57907,0,0.201102082,49,0,0.382431071,10916.0,12,0,2,0,1.0
57908,0,0.009754904,28,0,958.0,0.0,7,0,1,0,0.0
57909,0,0.24271428899999997,44,0,0.49856569100000003,10457.0,10,0,1,0,2.0
5791,1,0.9999998999999999,67,1,0.250423012,6500.0,3,1,1,2,1.0
57910,0,0.0,36,0,0.19600708100000003,10167.0,3,0,1,0,3.0
57911,0,0.077133729,43,1,0.35728402,7083.0,8,0,1,0,2.0
57912,0,0.72570794,24,1,487.0,2055.0,5,0,0,2,0.0
57913,0,0.9999998999999999,39,0,0.6194300110000001,6350.0,5,0,3,0,3.0
57914,0,0.034080638999999996,70,0,0.30233953199999997,5000.0,8,0,1,0,0.0
57915,0,0.0,46,1,0.623865281,7600.0,12,0,4,0,0.0
57916,0,0.003198839,50,0,0.483617905,6500.0,14,0,2,0,1.0
57917,0,0.14339606900000001,61,0,0.471920899,10416.0,7,0,2,0,0.0
57918,0,0.040098165,47,0,0.506088443,4680.0,9,0,1,0,0.0
57919,0,0.9999998999999999,68,1,1479.0,6445.0,3,1,1,0,0.0
57920,0,0.34362397100000003,50,0,4733.0,2254.0,10,0,2,0,0.0
57921,0,0.0,49,0,4310.0,3100.0,4,0,1,0,0.0
57922,0,0.01669833,58,0,0.0019992,2500.0,2,0,0,0,0.0
57923,0,0.419333654,54,0,0.390716932,4588.0,18,0,2,0,1.0
57924,0,1.047389856,46,0,0.504436945,8000.0,9,0,1,0,2.0
57925,0,0.077184563,71,0,0.003354681,3278.0,1,0,0,0,0.0
57926,0,0.014725934,62,0,0.309948342,6000.0,4,0,2,0,0.0
57927,1,1.282392027,25,1,0.22109459899999998,2758.0,4,2,0,1,2.0
57928,0,0.200990429,43,0,0.273460796,5700.0,3,0,1,0,1.0
57929,0,0.083583531,55,0,0.31581612,9875.0,11,0,1,0,1.0
57930,0,0.284953638,43,0,2384.0,0.0,11,0,1,0,1.0
57931,0,0.008555732,49,0,0.001942125,15446.0,13,0,0,0,3.0
57932,0,0.320911192,61,0,0.117763239,8100.0,6,0,0,0,0.0
57933,0,0.208399738,50,0,1048.0,3496.0,7,0,2,0,0.0
57934,0,0.022515919,63,0,0.0059988,5000.0,6,0,0,0,0.0
57935,0,0.73273707,48,1,0.505828271,6090.0,8,0,3,0,0.0
57936,0,0.204738957,39,0,408.0,2340.0,5,0,0,0,0.0
57937,1,0.6868324170000001,46,0,0.413457873,10491.0,9,0,2,0,2.0
57938,0,0.159936026,30,2,0.535100638,4073.0,7,0,1,0,2.0
57939,0,0.050506572,44,0,0.242620062,6808.0,7,0,2,0,1.0
57940,0,0.288903303,36,0,0.209345003,7083.0,5,0,1,0,0.0
57941,0,0.060513223,65,0,0.10697387400000001,14582.0,5,0,1,0,3.0
57942,1,0.96310369,60,0,0.12390887800000001,4696.0,11,0,0,0,0.0
57943,0,0.0,61,0,916.0,6666.0,6,0,2,0,0.0
57944,0,0.001749563,48,0,0.055764355999999994,11440.0,4,0,0,0,2.0
57946,0,0.09204549199999999,62,0,0.438205096,7888.0,12,0,2,0,2.0
57947,0,0.32075850300000003,38,0,0.35885251700000004,5681.0,8,0,1,0,1.0
57948,1,0.471283185,43,1,0.7891904009999999,8917.0,10,0,3,0,2.0
57949,0,0.9999998999999999,29,0,691.0,6968.0,2,0,0,1,0.0
57950,0,0.240585441,46,3,0.184969172,6000.0,14,0,0,0,0.0
57951,0,0.9999998999999999,73,0,0.14221346099999999,7101.0,4,0,1,0,0.0
57952,0,0.262463547,59,1,0.5873426660000001,8500.0,16,0,2,0,1.0
57953,0,0.9999998999999999,25,0,0.021205695,3300.0,1,0,0,1,1.0
57954,0,0.11214360599999999,67,0,839.0,4000.0,4,0,1,0,0.0
57955,0,0.9999998999999999,38,2,671.0,1.0,5,0,1,3,2.0
57956,1,0.9999998999999999,26,2,0.424287856,2000.0,3,1,0,0,0.0
57957,0,0.0076771999999999995,64,0,0.009666625,8068.0,1,0,0,0,2.0
57958,0,0.050574121,68,0,0.371926046,5570.0,10,0,1,0,0.0
57960,0,0.382180539,37,0,0.35794151399999996,6975.0,2,0,1,0,0.0
57961,0,0.0,31,0,51.0,2700.0,2,0,0,0,0.0
57962,0,0.08673625,60,1,0.292353109,10500.0,12,0,1,0,0.0
57963,0,0.240334081,40,0,0.241639818,9000.0,12,0,1,0,0.0
57964,0,0.100328556,53,0,0.272048948,6700.0,10,0,1,0,0.0
57965,0,0.9684063190000001,29,0,0.10491649,4250.0,3,0,0,0,0.0
57966,0,0.17610825,50,1,0.25953435199999997,7000.0,10,0,2,0,0.0
57967,0,0.070929071,29,0,0.19975031199999999,800.0,2,0,0,0,0.0
57970,0,0.053067299000000005,80,0,0.09372041699999999,3168.0,4,1,1,0,1.0
57971,0,0.31414733,40,12,0.244543481,8750.0,12,0,1,1,0.0
57972,0,0.49682705899999996,53,0,0.20754033,5516.0,8,0,1,0,1.0
57973,0,0.9999998999999999,39,0,0.10989838199999999,5313.0,4,0,0,0,4.0
57974,0,0.009048931,47,0,250.0,5400.0,20,0,0,0,0.0
57975,1,0.656715909,57,2,0.388427652,11803.0,10,0,2,2,0.0
57976,0,0.115234555,62,1,0.35737751700000003,7000.0,11,0,3,0,0.0
57977,0,0.031387145,61,0,0.695808775,3053.0,5,0,1,0,2.0
57978,1,0.0,54,1,0.205975768,8500.0,15,0,1,0,1.0
57979,0,0.97910209,68,0,0.41665686399999996,8500.0,11,0,2,0,0.0
57980,0,0.106931199,38,1,0.286785536,6000.0,10,0,0,0,0.0
57981,0,0.517463584,62,0,0.453668988,5600.0,9,0,2,0,0.0
57982,0,0.0882645,63,0,0.11135703400000001,7228.0,13,0,1,0,0.0
57983,0,0.08586377099999999,84,0,183.0,6000.0,8,0,0,0,0.0
57984,0,0.0,30,0,0.464682363,2250.0,9,0,1,0,0.0
57985,0,0.00748412,64,0,0.325742849,3600.0,9,0,1,0,0.0
57986,1,0.793047484,62,5,0.314386135,8250.0,18,0,1,0,0.0
57987,0,0.057549086,39,0,0.454086781,2972.0,9,0,2,0,0.0
57988,0,0.039663612,42,0,0.22088909399999998,6500.0,11,0,2,0,2.0
57989,0,0.0,61,0,0.333573314,4166.0,13,0,2,0,0.0
57990,0,0.187448084,83,0,1754.0,7000.0,18,0,1,0,0.0
57991,0,0.072467536,48,0,0.32045213,10350.0,15,0,3,0,0.0
57992,0,0.022311241000000002,63,0,0.215055871,5100.0,12,0,0,0,0.0
57993,0,0.031488052,50,1,0.471614981,5900.0,8,0,1,0,0.0
57994,0,0.322075404,40,0,2430.0,4000.0,7,0,2,0,2.0
57995,0,0.025334172000000002,47,0,672.0,4811.0,10,0,1,0,0.0
57996,0,0.025226126,57,0,1589.0,8062.0,3,0,1,0,1.0
57997,0,0.420762256,67,0,0.701481617,5466.0,11,0,2,0,0.0
57998,0,0.153753958,41,0,0.346324618,6080.0,5,0,2,0,1.0
57999,0,0.9999998999999999,27,0,326.0,15000.0,1,0,0,0,0.0
58,0,0.401199782,64,0,0.35125893700000005,3216.0,4,0,1,0,0.0
580,0,0.650432993,61,0,0.368063194,10000.0,10,0,1,0,1.0
58000,0,0.722134512,25,0,0.34475374700000005,1400.0,3,1,0,1,0.0
58001,0,0.9999998999999999,62,0,1176.0,4799.0,3,0,1,0,1.0
58002,0,0.004239887,90,0,4.0,0.0,3,0,0,0,0.0
58003,1,0.810911211,48,0,0.804020629,9500.0,9,0,2,0,2.0
58004,0,0.658692866,42,0,0.346009975,6415.0,5,0,1,0,4.0
58005,1,0.971751412,63,1,0.600393701,2539.0,8,0,0,0,0.0
58006,0,0.379421568,43,0,148.0,4550.0,4,0,0,0,0.0
58007,0,0.265934412,52,0,0.606469689,3925.0,6,0,1,0,1.0
58008,0,0.0,62,1,1019.0,15250.0,9,0,1,0,2.0
58009,0,0.035943044,29,0,0.012098895,1900.0,5,0,0,0,0.0
58010,0,0.004549691,34,0,0.47095112200000006,14750.0,15,0,3,0,3.0
58011,0,0.0,59,0,0.0,6300.0,5,0,0,0,0.0
58012,0,0.506801846,48,0,0.503909755,7800.0,12,0,3,0,0.0
58014,0,0.012491923,64,0,0.096503257,5833.0,8,0,1,0,3.0
58015,0,0.2561478,48,0,0.246075392,10000.0,9,0,1,0,1.0
58016,0,0.10083308199999999,78,0,0.47228682200000005,5159.0,7,0,1,0,1.0
58017,0,0.0200685,67,0,49.0,3914.0,8,0,0,0,0.0
58018,0,0.254778223,48,0,0.368689904,6655.0,9,0,1,0,0.0
58019,0,0.918950608,48,0,0.5769449179999999,7043.0,20,0,1,0,2.0
58020,0,0.07559496,35,0,0.624343914,4000.0,6,0,1,0,0.0
58021,0,0.0,32,0,447.0,7994.0,4,1,0,0,0.0
58022,0,0.097508815,31,0,68.0,8633.0,7,0,0,0,0.0
58023,0,0.012956293,76,0,618.0,9833.0,4,0,1,0,0.0
58024,0,0.004527113,74,0,0.14509587,5423.0,3,0,1,0,0.0
58025,0,0.113336885,74,0,0.509168256,6816.0,18,0,2,0,1.0
58027,0,0.08655307599999999,54,0,0.282399143,2800.0,14,0,0,1,1.0
58028,0,0.298449709,61,0,0.36342998,15416.0,20,0,1,0,0.0
58029,0,0.691202034,53,0,0.438815351,10500.0,14,0,2,0,0.0
58030,0,1.3720930230000001,48,1,12.0,1676.0,2,1,0,1,0.0
58032,0,0.9999998999999999,64,0,0.344519814,2800.0,1,0,1,0,0.0
58033,0,0.024760400000000002,73,0,0.0041996640000000005,8333.0,3,0,0,0,1.0
58034,0,0.330920495,45,0,3.013732834,800.0,11,0,2,0,0.0
58035,0,0.289746298,40,0,0.124975005,5000.0,8,0,1,0,0.0
58036,0,0.12041834800000001,44,0,0.387820027,6600.0,15,0,3,0,2.0
58037,0,0.18752240899999997,73,0,0.05791058599999999,8633.0,7,0,1,0,0.0
58038,0,0.585510514,42,0,0.61122861,5200.0,8,0,1,0,3.0
58039,0,0.0,49,1,0.546400952,3361.0,6,0,0,0,3.0
58040,0,0.9999998999999999,61,0,0.171740118,2200.0,2,0,0,0,2.0
58041,0,0.353686175,33,2,0.455693743,5145.0,8,0,1,0,0.0
58042,0,0.75784843,33,0,0.117687075,2939.0,3,1,0,0,0.0
58043,0,0.039604105,73,0,0.131050924,15100.0,7,0,2,0,0.0
58044,0,0.0009654510000000001,78,0,1568.0,5000.0,4,0,1,0,0.0
58045,0,1.014394242,36,1,0.320671731,2500.0,5,0,0,0,1.0
58046,0,0.006633335,68,0,4.0,3565.0,6,0,0,0,0.0
58049,0,0.050047497999999996,66,0,0.238832546,12916.0,5,0,3,0,1.0
58050,0,0.304291143,48,0,0.137658228,11375.0,15,0,0,0,2.0
58051,0,0.869595474,48,0,0.314174296,11795.0,17,0,1,0,0.0
58052,0,0.059812744,66,0,0.007304883000000001,2600.0,6,0,0,0,0.0
58053,0,0.007249074,78,0,0.16610224199999998,6200.0,6,0,1,0,0.0
58054,1,0.752173468,60,2,1978.0,1300.0,9,1,2,4,0.0
58055,0,0.0046917109999999995,58,0,0.198530912,4900.0,14,0,0,0,1.0
58057,0,0.02054527,36,0,0.46688586200000004,4257.0,6,0,2,0,1.0
58058,0,0.001665258,43,0,0.448855114,10000.0,7,0,1,0,2.0
58059,0,0.061389745,52,0,1.037067888,2400.0,11,0,1,0,0.0
58060,0,0.0,51,0,0.0,3762.0,3,0,0,0,0.0
58061,0,0.12061658199999999,37,0,0.30624278899999996,7800.0,17,0,1,0,2.0
58062,0,0.138314467,56,0,0.24199196,7710.0,5,0,1,0,0.0
58063,0,0.186519937,62,0,895.0,7053.0,13,0,1,0,0.0
58064,0,0.139324889,35,0,0.577807848,2216.0,5,0,1,0,0.0
58065,0,0.057018595,71,0,1484.0,2400.0,7,0,1,0,0.0
58066,0,0.9999998999999999,55,0,0.395661872,13000.0,4,0,3,0,1.0
58067,0,0.183363327,29,0,1269.0,5563.0,2,0,1,0,0.0
58068,0,0.05462116,38,0,0.111509799,3622.0,4,0,0,0,0.0
58069,0,0.018659948,37,0,0.305877649,2500.0,9,0,0,0,2.0
58070,1,2.3800000000000003e-05,39,0,1607.0,0.0,10,0,1,0,2.0
58071,0,0.069921459,59,1,0.333970129,5757.0,15,0,1,0,0.0
58072,0,0.512266185,42,2,0.183202167,7750.0,13,0,0,0,3.0
58073,0,0.061120095,85,0,0.218125278,2250.0,9,0,0,0,0.0
58074,0,0.021427891,54,0,0.11015883900000001,8750.0,6,0,1,0,4.0
58075,0,0.0,36,1,0.0,1150.0,2,0,0,0,0.0
58076,0,0.004168656,44,0,0.295207292,3400.0,9,0,1,0,0.0
58077,0,0.218669533,30,0,0.815370197,3200.0,6,0,1,0,0.0
58078,1,0.24234283199999998,53,0,0.36506687600000004,10167.0,13,0,2,0,4.0
58079,0,0.020374491,59,0,0.24921884800000002,8000.0,5,0,1,0,2.0
58080,0,0.139057396,41,0,0.046804527,11750.0,5,0,0,0,2.0
58081,0,0.555405342,65,0,0.64330413,4793.0,15,0,2,0,3.0
58082,0,0.0067885409999999995,55,1,0.297641863,12000.0,6,0,3,0,0.0
58083,0,0.048189482,33,0,0.218150934,4120.0,7,0,1,0,3.0
58084,0,0.224198272,48,0,0.32253419699999997,4166.0,6,0,1,0,2.0
58085,0,0.088958257,69,0,306.0,5500.0,10,0,0,0,0.0
58086,0,0.056888145,56,0,0.317038485,11250.0,9,0,2,0,1.0
58087,0,0.20899205699999998,65,0,0.922415517,5000.0,7,0,2,0,0.0
58088,0,0.552453977,38,0,0.801770923,3500.0,9,0,2,0,0.0
58089,0,0.19018337100000002,59,0,0.051549828,9000.0,6,0,0,0,0.0
58090,0,0.009709364,68,0,0.006245269,5283.0,7,0,0,0,0.0
58091,0,0.18231711899999997,36,0,0.7574523240000001,5400.0,9,0,1,0,0.0
58092,0,0.007819934,39,0,0.039158509,4800.0,8,0,0,0,0.0
58094,0,0.313063643,61,0,0.37793701,6000.0,14,0,1,0,0.0
58095,0,0.144839056,35,0,3624.0,4166.0,9,0,1,0,0.0
58096,0,0.079997539,70,0,456.0,11346.0,5,0,0,0,0.0
58097,0,0.140765195,47,0,0.311484516,7200.0,20,0,1,0,1.0
58098,0,0.14375964900000002,57,0,0.20952234399999997,13000.0,13,0,1,0,3.0
58099,0,0.0,35,0,0.0,1723.0,2,0,0,0,0.0
581,0,0.30248201,46,0,0.34805720799999995,7900.0,12,0,1,0,2.0
58100,0,0.13085476599999998,43,0,0.23098223199999998,13000.0,12,0,2,0,3.0
58101,0,0.9690528420000001,56,0,9316.0,6416.0,17,0,2,0,0.0
58102,0,0.000631058,53,0,0.324418895,4000.0,12,0,2,0,0.0
58103,0,0.0,53,0,0.12281815300000001,3150.0,6,0,0,0,1.0
58104,0,0.004933004,88,0,2.0,2500.0,2,0,0,0,0.0
58105,0,0.99342951,37,0,0.284816096,6361.0,3,0,1,0,3.0
58106,0,0.41391198100000004,35,0,0.401588823,7300.0,9,0,2,0,1.0
58110,0,0.052721912999999995,54,0,862.0,12500.0,6,0,1,0,1.0
58111,0,0.12878282900000002,30,0,28.0,2680.0,3,0,0,0,1.0
58112,0,0.24052839199999998,35,0,0.168548842,7083.0,5,0,1,0,0.0
58113,0,0.932689104,24,0,0.044070877,2200.0,1,1,0,0,0.0
58114,0,0.0009999,34,0,1743.0,11200.0,5,0,1,0,0.0
58115,0,0.019771373999999998,53,0,0.289704709,8770.0,17,0,2,0,1.0
58116,0,0.42995914399999996,48,0,0.535116221,4000.0,6,0,1,0,1.0
58117,0,0.989006987,62,3,0.466096116,6075.0,14,0,1,0,1.0
58118,0,0.851391516,47,0,851.0,4541.0,4,1,1,0,0.0
58119,0,0.042868025,49,0,0.288966725,2283.0,14,0,2,0,1.0
58120,1,0.7419204840000001,27,0,0.070418512,7000.0,4,0,0,2,3.0
58121,0,0.037545254,54,0,0.184545236,12500.0,15,0,1,0,2.0
58122,0,0.298665703,77,0,0.14244791699999998,3839.0,7,0,1,0,0.0
58123,0,0.012998916999999999,59,0,112.0,4200.0,3,0,0,0,0.0
58124,0,0.076191091,59,0,0.257499227,9700.0,15,0,2,0,1.0
58125,0,0.000595224,55,0,1732.0,3750.0,8,0,1,0,0.0
58126,0,0.047977703,61,0,0.17961364600000002,2432.0,9,0,0,0,2.0
58127,0,0.015358771,44,0,0.268224574,6803.0,5,0,1,0,2.0
58128,0,0.91235466,57,1,0.3609893,5700.0,11,0,0,1,0.0
58129,0,0.022390534,68,0,3132.0,2660.0,6,0,2,0,0.0
58130,0,0.06006039,52,0,0.334681273,13600.0,20,0,2,0,0.0
58131,0,0.142259795,57,0,448.0,8400.0,9,0,0,0,0.0
58132,0,0.060841474000000006,43,0,0.450237869,10509.0,7,0,2,0,0.0
58133,0,0.010361752,37,0,1470.0,1817.0,3,0,2,0,0.0
58134,0,0.00041665800000000003,53,0,0.16111984,7000.0,15,0,1,0,1.0
58135,0,0.24831667,26,0,0.138643559,6000.0,5,0,0,0,1.0
58136,1,0.24008282,53,0,0.04429557,10000.0,3,0,0,0,0.0
58137,0,0.902525977,41,0,0.319928905,4500.0,9,0,0,0,1.0
58138,0,0.011378526000000002,83,0,4.0,5400.0,1,0,0,0,0.0
58139,0,0.895199541,57,0,3131.0,5000.0,9,0,1,0,1.0
58140,0,0.054701871,70,0,0.121345489,3180.0,6,0,1,0,0.0
58141,0,0.429142714,45,0,0.261512223,5276.0,7,0,0,0,2.0
58142,0,0.22121804,48,1,0.269890977,8621.0,5,0,2,0,2.0
58143,1,0.893106893,27,1,0.062812277,1400.0,1,0,0,1,0.0
58144,0,0.0,78,1,0.0,8000.0,4,0,0,0,0.0
58145,0,0.36491845100000003,34,0,0.172721042,5835.0,6,0,1,0,0.0
58146,0,0.6153040329999999,57,0,0.42447398700000005,9552.0,8,0,3,0,3.0
58147,0,0.17253259399999998,55,0,0.45194073700000004,8166.0,18,0,1,0,2.0
58148,0,0.006424048000000001,55,1,0.31770717600000004,4500.0,14,0,2,0,0.0
58149,0,0.045128472999999995,82,0,30.0,8333.0,3,0,0,0,0.0
58150,0,0.008203116,62,0,1536.0,0.0,8,0,1,0,1.0
58151,0,0.387467711,32,0,0.389685568,7600.0,8,0,2,0,0.0
58152,0,0.5622875420000001,56,1,0.32568374699999997,3180.0,7,0,1,0,0.0
58153,0,0.923698177,56,0,5215.0,0.0,6,0,1,1,0.0
58154,0,0.009057608,81,0,28.0,1223.0,12,0,0,0,0.0
58155,0,0.019236829,60,0,2438.0,4000.0,13,0,2,0,0.0
58156,0,0.0,83,0,34.0,3069.0,3,0,0,0,0.0
58157,0,0.9571958209999999,33,0,585.0,6500.0,4,0,0,0,4.0
58158,0,0.38621901700000005,46,0,0.905612245,3135.0,15,0,2,0,2.0
58159,0,0.41918748899999997,39,0,2.2869481769999997,2083.0,14,1,2,0,2.0
58160,1,0.9999998999999999,49,5,0.443625946,9773.0,8,1,1,1,0.0
58161,0,0.039882562,34,0,2175.0,10567.0,11,0,1,0,0.0
58162,0,0.876057034,36,0,0.193414928,5800.0,6,0,0,0,1.0
58163,0,0.09062439300000001,68,0,0.371927237,4067.0,8,0,1,0,0.0
58164,1,0.703697826,57,1,0.095380924,3333.0,3,0,0,0,0.0
58165,0,0.023939521000000002,66,1,0.008442568000000001,4500.0,12,0,0,0,0.0
58166,0,0.015451113999999998,65,0,1.729459499,6900.0,14,0,4,0,1.0
58167,0,0.004436784,77,0,0.017193123,2500.0,11,0,0,0,0.0
58169,0,0.127409487,43,0,0.6314210720000001,5333.0,12,0,2,0,2.0
58170,0,0.0,55,0,1115.0,2750.0,3,0,1,0,0.0
58171,0,0.20023525,42,0,0.762033995,7000.0,11,0,2,0,3.0
58173,0,0.579753108,29,0,0.190815116,5900.0,7,0,0,0,0.0
58174,0,0.883500671,40,1,0.759723423,2313.0,7,0,0,0,2.0
58175,0,0.456267483,63,0,0.5425654120000001,7834.0,16,0,2,0,0.0
58177,0,0.062203753,28,0,0.507914468,3600.0,8,0,1,0,0.0
58179,0,0.498865851,74,0,0.358268643,4250.0,7,0,2,0,0.0
5818,1,0.564824622,39,6,0.4861167,2484.0,15,0,0,1,0.0
58180,0,0.272251893,80,0,0.265164645,7500.0,18,0,1,0,0.0
58181,0,0.084775423,64,0,0.187236545,10200.0,8,0,1,0,1.0
58183,0,0.002977263,51,0,384.0,5506.0,5,0,0,0,0.0
58184,0,0.041850443,33,0,0.33607762399999996,3400.0,5,0,1,0,0.0
58185,0,0.135799213,54,0,0.291817524,9666.0,7,0,1,0,1.0
58186,0,0.0,49,0,0.580167933,2500.0,13,0,1,0,2.0
58187,0,0.010704623,41,0,2.0,10000.0,6,0,0,0,0.0
58188,0,0.28026829600000003,49,0,0.278857656,13375.0,11,0,1,0,2.0
58189,0,0.629291381,37,0,2784.0,8173.0,9,0,1,0,0.0
58190,0,0.152627562,40,0,0.417623532,7750.0,12,0,2,0,1.0
58191,0,0.9999998999999999,35,0,0.329052412,2880.0,6,0,1,1,2.0
58192,0,0.357976807,41,0,0.607515204,4603.0,19,0,2,0,0.0
58193,0,0.35323309399999997,29,0,0.49988001,4166.0,5,0,2,0,0.0
58194,0,0.050039314,73,0,0.16633346699999998,2500.0,10,0,0,0,0.0
58195,1,0.9999998999999999,39,0,0.008482278000000001,3300.0,0,1,0,0,1.0
58196,0,0.0,40,0,0.0,2981.0,3,0,0,0,0.0
58197,0,0.42050578299999997,27,0,0.016173869,3956.0,5,0,0,0,0.0
58198,0,0.34866628299999997,54,0,0.23899371100000003,8585.0,7,0,2,0,1.0
58199,1,0.85341477,47,1,0.210817796,5416.0,8,0,0,0,1.0
582,0,0.9999998999999999,40,0,0.185755935,2400.0,1,2,0,0,0.0
58200,0,0.690934367,54,1,1.216841187,4583.0,15,0,2,0,0.0
58201,0,0.02991811,86,0,0.09050223800000001,2010.0,5,0,0,0,0.0
58202,0,0.436939077,57,0,0.565371457,8183.0,7,0,2,0,0.0
58203,0,0.125241557,83,0,121.0,7800.0,3,0,0,0,0.0
58204,0,0.040991802,88,0,0.057992565,1344.0,3,0,0,0,0.0
58205,0,0.011760555,51,0,1882.0,5000.0,5,1,2,0,0.0
58206,0,0.169359879,59,0,2361.0,14943.0,3,0,1,0,2.0
58207,0,0.029589439,64,0,0.014048531000000001,3914.0,4,0,0,0,0.0
58208,0,0.7031205359999999,59,1,0.155110677,6143.0,10,0,0,0,0.0
58209,1,0.9999998999999999,80,0,0.581395349,1160.0,1,2,0,0,0.0
58210,0,0.010449478,45,0,0.067557671,5461.0,2,0,0,0,0.0
58211,0,0.005301378000000001,78,0,0.152661681,4545.0,14,0,1,0,1.0
58212,0,0.011495452,57,0,0.003479722,8333.0,6,0,0,0,0.0
58214,0,0.009788005,50,0,0.397652238,8177.0,6,0,2,0,1.0
58215,0,0.77111731,74,0,0.19128540300000002,2294.0,4,0,0,0,0.0
58216,0,0.013170933999999999,50,0,21.0,7000.0,11,0,0,0,1.0
58218,0,0.0,66,0,1132.0,5564.0,11,0,1,1,0.0
58219,0,0.818824157,84,0,0.463089485,6000.0,11,0,2,0,0.0
58220,0,0.029127342,54,0,0.465983906,4100.0,19,0,1,0,0.0
58221,0,0.004411635,71,0,776.0,6916.0,4,0,1,0,0.0
58222,0,0.146334736,48,0,0.258421781,6500.0,9,0,1,0,0.0
58223,0,0.072690911,47,0,0.271189048,6500.0,11,0,2,0,0.0
58224,0,0.0,39,0,0.559860035,4000.0,8,0,1,0,0.0
58225,0,0.54160541,26,0,0.163156016,2800.0,3,0,0,0,0.0
58226,0,0.0,67,0,0.736492103,6014.0,7,0,2,0,0.0
58227,0,0.203799655,68,0,567.0,751.0,4,0,1,0,0.0
58228,0,0.839160839,40,0,0.233052171,3200.0,5,0,0,0,0.0
58229,0,0.523886308,57,0,0.11389332,14416.0,4,0,1,0,1.0
58230,0,0.039817202999999995,88,0,29.0,1500.0,3,0,0,0,0.0
58231,0,0.042836272,56,0,0.016906017,5500.0,9,0,0,0,2.0
58232,0,0.969147265,60,0,0.464689697,6541.0,6,1,1,0,0.0
58234,0,0.005063163,52,0,0.295592505,3788.0,6,0,1,0,1.0
58235,0,0.024151911,50,0,0.18534325100000001,8200.0,17,0,2,0,1.0
58236,1,0.9999998999999999,52,1,0.575474842,3000.0,5,5,0,0,2.0
58238,0,0.263084615,29,1,0.262874314,9650.0,11,0,2,0,0.0
58239,0,0.074070034,39,1,1031.0,2000.0,4,0,1,0,0.0
58241,0,0.0030087340000000003,80,0,0.34093376799999997,1841.0,16,0,1,0,0.0
58242,0,0.47927963799999995,64,0,0.413403199,3625.0,10,0,2,0,0.0
58243,0,0.010266439,59,0,0.061924305,10964.0,6,0,1,0,0.0
58244,0,0.14432160800000002,80,0,0.200275767,2900.0,17,0,0,0,0.0
58245,0,0.0,50,0,105.0,5000.0,4,0,0,0,0.0
58246,0,0.186158758,56,0,0.43939015200000003,4000.0,11,0,0,0,0.0
58247,0,0.563238913,61,0,0.5915385910000001,11841.0,10,0,3,0,0.0
58248,0,0.043642455999999996,59,0,0.377225067,4100.0,8,0,1,0,0.0
58249,0,0.9999998999999999,28,1,0.248677249,1700.0,3,0,0,0,2.0
58250,0,0.014429046000000001,37,0,0.335253456,3471.0,4,0,1,0,0.0
58251,0,0.024523757,34,0,0.003844675,2600.0,2,0,0,0,0.0
58252,0,0.14827097,54,0,0.038708756000000004,7000.0,5,0,0,0,2.0
58253,0,0.9999998999999999,50,2,1515.0,5000.0,7,0,2,0,3.0
